Anthony Gibbs|||||(British, 1951)|||||Bathing|||||Lot 251 - Richard Winterton Fine Art Auctioneers, Lichfield (September 16, 2015)|||||Autumn Fine Art Sale (Sale )|||||Bought In|||||Estimate:  400 - 600 GBP|||||Materials: oil on canvas Measurements: 23.62 in. (60.00 cm.) (height) by 35.43 in. (90.00 cm.) (width) Markings: signed and dated 76 l.l.
Charles L Shaw|||||(British, fl.1880-1898)|||||Man Rowing|||||Lot 254 - Richard Winterton Fine Art Auctioneers, Lichfield (September 16, 2015)|||||Autumn Fine Art Sale (Sale )|||||Bought In|||||Estimate:  400 - 600 GBP|||||Materials: oil on canvas Measurements: 29.53 in. (75.00 cm.) (height) by 49.21 in. (125.00 cm.) (width) Markings: signed and dated 1882 l.l.
Rosemary Sarah Welch|||||(British, 1946)|||||Washing the Feathers|||||Lot 255 - Richard Winterton Fine Art Auctioneers, Lichfield (September 16, 2015)|||||Autumn Fine Art Sale (Sale )|||||$ 620 USD 548 EUR 400 GBP|||||Original Currency of Sale:  400 GBP Hammer Estimate:  200 - 300 GBP|||||Materials: oil on canvas Measurements: 21.65 in. (55.00 cm.) (height) by 29.53 in. (75.00 cm.) (width) Markings: signed l.r.
Shimon Mizrahy|||||(Israeli, 1960)|||||Richmondtown, Staten Island|||||Lot 273 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 3,000 - 4,000 USD|||||Materials: Color Photograph Measurements: 17.50 in. (44.45 cm.) (height) by 12.00 in. (30.48 cm.) (width) Edition: 5/5 Markings: signed and numbered, verso
Rosemary Sarah Welch|||||(British, 1946)|||||Snow on Exmoor|||||Lot 264 - Richard Winterton Fine Art Auctioneers, Lichfield (September 16, 2015)|||||Autumn Fine Art Sale (Sale )|||||$ 853 USD 754 EUR 550 GBP|||||Original Currency of Sale:  550 GBP Hammer Estimate:  200 - 300 GBP|||||Materials: oil on canvas Measurements: 19.69 in. (50.00 cm.) (height) by 29.53 in. (75.00 cm.) (width) Markings: signed l.l.
Attributed to  Julius Olsson|||||(British, 1864 - 1942)|||||The Hay Barge|||||Lot 267 - Richard Winterton Fine Art Auctioneers, Lichfield (September 16, 2015)|||||Autumn Fine Art Sale (Sale )|||||Bought In|||||Estimate:  300 - 400 GBP|||||Materials: oil on panel Measurements: 13.39 in. (34.00 cm.) (height) by 9.45 in. (24.00 cm.) (width) Markings: Leicester Galleries label verso
Frank Gehry|||||(American, Canadian, 1929)|||||Study for New Frank Gehry House|||||Lot 236 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 832 USD 744 EUR 546 GBP|||||Original Currency of Sale: $ 832 USD Premium Estimate: $ 500 - 700 USD|||||Materials: lithograph on paper Measurements: 11.00 in. (27.94 cm.) (height) by 14.00 in. (35.56 cm.) (width) Edition: 14/200 Description: published by Gemini G.E.L. and is from the American Coming Together (ACT): The 2004 Election Benefit Print Series portfolio Markings: Signed, dated and numbered to lower edge a14/200 FOG a04a
Attributed to  Frances Vida Lahey|||||(Australian, 1882 - 1968)|||||Still life of fruit and flowers|||||Lot 268 - Richard Winterton Fine Art Auctioneers, Lichfield (September 16, 2015)|||||Autumn Fine Art Sale (Sale )|||||Bought In|||||Estimate:  250 - 350 GBP|||||Materials: oil on canvas board Measurements: 19.69 in. (50.00 cm.) (height) by 15.75 in. (40.00 cm.) (width) Markings: signed l.r.
After  Marcantonio Raimondi|||||(Italian, 1480 - 1527)|||||Deux faunes portant un enfant|||||Lot 276 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 1,200 - 1,500 USD|||||Materials: Heliogravure Measurements: 6.50 in. (16.51 cm.) (height) by 7.50 in. (19.05 cm.) (width)
John Emms|||||(British, 1843 - 1912)|||||Dispatch Horse|||||Lot 269 - Richard Winterton Fine Art Auctioneers, Lichfield (September 16, 2015)|||||Autumn Fine Art Sale (Sale )|||||$ 930 USD 822 EUR 600 GBP|||||Original Currency of Sale:  600 GBP Hammer Estimate:  600 - 800 GBP|||||Materials: oil on canvas Measurements: 19.69 in. (50.00 cm.) (height) by 23.62 in. (60.00 cm.) (width) Markings: signed l.r., dated 1905
After  Rembrandt Harmensz van Rijn|||||(Dutch, 1606 - 1669)|||||Portrait de Clement de Jonge (B272)|||||Lot 277 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||$ 400 USD 357 EUR 262 GBP|||||Original Currency of Sale: $ 400 USD Hammer Estimate: $ 500 - 600 USD|||||Materials: Heliogravure Measurements: 8.25 in. (20.96 cm.) (height) by 6.25 in. (15.88 cm.) (width) Description: of original 1651
Philip J Ouless|||||(British, 1817 - 1885)|||||Hebe-Philip Le Marchand Commander|||||Lot 270 - Richard Winterton Fine Art Auctioneers, Lichfield (September 16, 2015)|||||Autumn Fine Art Sale (Sale )|||||Bought In|||||Estimate:  4,500 - 5,000 GBP|||||Materials: oil on canvas Measurements: 17.72 in. (45.00 cm.) (height) by 25.59 in. (65.00 cm.) (width) Markings: monogrammed and dated 1878 l.r.
Arthur Bock|||||(German, 1875 - 1957)|||||Athena|||||Lot 278 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 1,500 - 1,800 USD|||||Materials: bronze Measurements: 10.50 in. (26.67 cm.) (height) by 3.00 in. (7.62 cm.) (width) by 3.00 in. (7.62 cm.) (depth) Size Notes: with base: H 15 in. Markings: Signature inscribed
James Joseph Brereton|||||(British, 1954)|||||Corriemulzie - Homeward Bound|||||Lot 272 - Richard Winterton Fine Art Auctioneers, Lichfield (September 16, 2015)|||||Autumn Fine Art Sale (Sale )|||||$ 434 USD 383 EUR 280 GBP|||||Original Currency of Sale:  280 GBP Hammer Estimate:  200 - 300 GBP|||||Materials: oil on artist board Measurements: 23.23 in. (59.00 cm.) (height) by 14.96 in. (38.00 cm.) (width) Markings: signed l.r.
James Joseph Brereton|||||(British, 1954)|||||Ocean Highway-Summer Days|||||Lot 273 - Richard Winterton Fine Art Auctioneers, Lichfield (September 16, 2015)|||||Autumn Fine Art Sale (Sale )|||||$ 651 USD 575 EUR 420 GBP|||||Original Currency of Sale:  420 GBP Hammer Estimate:  250 - 350 GBP|||||Materials: oil on canvas Measurements: 19.29 in. (49.00 cm.) (height) by 27.56 in. (70.00 cm.) (width) Markings: signed l.l.
Alain Bonnefoit|||||(French, 1939)|||||Nude in Green Chair|||||Lot 279 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||$ 150 USD 134 EUR 98 GBP|||||Original Currency of Sale: $ 150 USD Hammer Estimate: $ 300 - 500 USD|||||Materials: lithograph Measurements: 19.00 in. (48.26 cm.) (height) by 25.50 in. (64.77 cm.) (width) Edition: AP Markings: signed in pencil
Keith Haring|||||(American, 1958 - 1990)|||||Untitled (motorcycle tank)|||||Lot 237 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 76,250 USD 68,208 EUR 50,088 GBP|||||Original Currency of Sale: $ 76,250 USD Premium Estimate: $ 10,000 - 15,000 USD|||||Materials: paint marker on metal Measurements: 9.25 in. (23.49 cm.) (height) by 22.50 in. (57.15 cm.) (width) by 12.00 in. (30.48 cm.) (depth) Description: with two certificates of authenticity issued by The Estate of Keith Haring
James Joseph Brereton|||||(British, 1954)|||||Bonne Citoyenne Le Furieux, 5th July 1809|||||Lot 277 - Richard Winterton Fine Art Auctioneers, Lichfield (September 16, 2015)|||||Autumn Fine Art Sale (Sale )|||||$ 527 USD 466 EUR 340 GBP|||||Original Currency of Sale:  340 GBP Hammer Estimate:  200 - 300 GBP|||||Materials: oil on artist board Measurements: 11.42 in. (29.00 cm.) (height) by 15.75 in. (40.00 cm.) (width) Markings: signed l.r.
Edward M Plunkett|||||(American, 1922)|||||Green CafA|||||Lot 280 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 300 - 400 USD|||||Materials: lithograph Measurements: 15.00 in. (38.10 cm.) (height) by 19.00 in. (48.26 cm.) (width) Size Notes: image; size: 20 x 24 in. Edition: AP 30 Markings: signed and numbered in pencil
John Absolon|||||(British, 1815 - 1895)|||||The Cornfield|||||Lot 278 - Richard Winterton Fine Art Auctioneers, Lichfield (September 16, 2015)|||||Autumn Fine Art Sale (Sale )|||||$ 372 USD 328 EUR 240 GBP|||||Original Currency of Sale:  240 GBP Hammer Estimate:  200 - 300 GBP|||||Materials: watercolor Measurements: 10.63 in. (27.00 cm.) (height) by 18.50 in. (47.00 cm.) (width) Markings: signed l.l.
Henri de Toulouse-Lautrec|||||(French, 1864 - 1901)|||||Mary Hamilton|||||Lot 281 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 1,500 - 2,000 USD|||||Materials: lithograph Measurements: 10.00 in. (25.40 cm.) (height) by 4.50 in. (11.43 cm.) (width) Size Notes: image; size: 10.5 x 6 in; framed: 20.5 x 16 in. Edition: ed. of 525 Markings: signed in plate Condition: framed
Keith Haring|||||(American, 1958 - 1990)|||||Baby remarque|||||Lot 238 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 4,063 USD 3,634 EUR 2,668 GBP|||||Original Currency of Sale: $ 4,063 USD Premium Estimate: $ 3,000 - 5,000 USD|||||Materials: lithograph on paper, silver-gelatin print, ink Measurements: 11.50 in. (29.21 cm.) (height) by 8.50 in. (21.59 cm.) (width) Description: with a certificate of authenticity issued by Martin Lawrence Gallery. Markings: Signed and dated with drawing to upper right aK Haring 88a
Florence White|||||(British, fl.1881-1932)|||||Girl and her Dog|||||Lot 283 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 7,500 - 9,500 USD|||||Materials: oil on canvas Measurements: 21.00 in. (53.34 cm.) (height) by 40.00 in. (101.60 cm.) (width) Size Notes: framed: 32.5 x 51.5 in Condition: framed
Demetre de Berea|||||(Romanian, 1908 - 1975)|||||Le Pont des Arts au Quai de Louvre|||||Lot 284 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 400 - 500 USD|||||Materials: poster Measurements: 27.00 in. (68.58 cm.) (height) by 34.00 in. (86.36 cm.) (width) Size Notes: framed: 34 x 40 in. Condition: framed
Tsuguharu Foujita|||||(French, Japanese, 1886 - 1968)|||||Le Matin (Buisson 56.64)|||||Lot 285 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||$ 450 USD 402 EUR 295 GBP|||||Original Currency of Sale: $ 450 USD Hammer Estimate: $ 700 - 900 USD|||||Materials: color lithograph Measurements: 19.00 in. (48.26 cm.) (height) by 13.00 in. (33.02 cm.) (width) Size Notes: image; size: 25.5 x 19.5 in. Markings: signed in pencil
Pierre Jules Mene|||||(French, 1810 - 1879)|||||Un chien de chasse|||||Lot 259 - Boisgirard - Antonini, Paris (September 16, 2015)|||||Collection Georges Darras : Presse-Papiers, Verreries, T. Deck et Tableaux (Sale )|||||Bought In|||||Estimate:  300 - 500 EUR|||||Materials: bronze with brown patina Measurements: 6.69 in. (17.00 cm.) (height) by 12.60 in. (32.00 cm.) (width)
Keith Haring|||||(American, 1958 - 1990)|||||Untitled (envelope)|||||Lot 239 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 13,750 USD 12,299 EUR 9,032 GBP|||||Original Currency of Sale: $ 13,750 USD Premium Estimate: $ 5,000 - 7,000 USD|||||Materials: ink on envelope Measurements: 11.00 in. (27.94 cm.) (height) by 8.75 in. (22.22 cm.) (width) Description: work is accompanied by a letter of authentication from the Estate of Keith Haring. Markings: signed 'K. Haring'
Vasa Mihich|||||(Yugoslav, 1933)|||||Untitled|||||Lot 243 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 1,125 USD 1,006 EUR 739 GBP|||||Original Currency of Sale: $ 1,125 USD Premium Estimate: $ 1,000 - 1,500 USD|||||Materials: acrylic Measurements: 5.75 in. (14.60 cm.) (height) by 8.25 in. (20.96 cm.) (width) by 2.50 in. (6.35 cm.) (depth) Markings: signed and dated 'Vasa 78', lower edge
Emile Paul Pajot|||||(French, 1870 - 1930)|||||La Jeanne d'arc|||||Lot 308 - Boisgirard - Antonini, Paris (September 16, 2015)|||||Collection Georges Darras : Presse-Papiers, Verreries, T. Deck et Tableaux (Sale )|||||Bought In|||||Estimate:  4,000 - 4,500 EUR|||||Materials: watercolor and gouache Measurements: 15.55 in. (39.50 cm.) (height) by 21.65 in. (55.00 cm.) (width) Markings: signed l.r.
John Groth|||||(American, 1908 - 1988)|||||Running of the Bulls|||||Lot 287 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 3,500 - 4,500 USD|||||Materials: oil on canvas Measurements: 30.00 in. (76.20 cm.) (height) by 40.00 in. (101.60 cm.) (width) Size Notes: framed: 37.5 x 47.5 in Markings: signed, u.l. Condition: framed
Herbert Ferber|||||(American, 1906 - 1991)|||||Unbolt the gate|||||Lot 242 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 3,072 USD 2,748 EUR 2,017 GBP|||||Original Currency of Sale: $ 3,072 USD Premium Estimate: $ 3,000 - 5,000 USD|||||Materials: synthetic polymer paint and wire mesh on canvas Measurements: 62.00 in. (157.48 cm.) (height) by 90.25 in. (229.23 cm.) (width) by 13.00 in. (33.02 cm.) (depth)
Vasa Mihich|||||(Yugoslav, 1933)|||||Untitled|||||Lot 244 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 11,875 USD 10,622 EUR 7,800 GBP|||||Original Currency of Sale: $ 11,875 USD Premium Estimate: $ 5,000 - 7,000 USD|||||Materials: acrylic Measurements: 23.00 in. (58.42 cm.) (height) by 3.50 in. (8.89 cm.) (width) by 2.00 in. (5.08 cm.) (depth) Size Notes: each Description: composed of multiple elements Markings: Signed and dated to one example aVasa 75a
John Groth|||||(American, 1908 - 1988)|||||Untitled|||||Lot 288 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 2,000 - 2,500 USD|||||Materials: watercolor on paper Measurements: 17.00 in. (43.18 cm.) (height) by 24.00 in. (60.96 cm.) (width) Size Notes: framed: 25.5 x 33 in. Markings: signed, l.r. Condition: framed
John Groth|||||(American, 1908 - 1988)|||||Untitled (Bullfighter)|||||Lot 289 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||$ 250 USD 223 EUR 164 GBP|||||Original Currency of Sale: $ 250 USD Hammer Estimate: $ 500 - 700 USD|||||Materials: watercolor on paper Measurements: 10.00 in. (25.40 cm.) (height) by 8.00 in. (20.32 cm.) (width) Size Notes: image; size: 10.5 x 11 in. Markings: signed, l.l.
Utagawa Kunisada|||||(Japanese, 1786 - 1865)|||||Le prince Genji sur une terrasse, acte 41|||||Lot 439 - Jean-Marc Delvaux, Paris (March 11, 2015)|||||Art d'ExtrAame-Orient (Sale )|||||Bought In|||||Estimate:  200 - 300 EUR|||||Materials: print Measurements: Size Notes: oban yoko-e Description: from the series 'Genji Monogatari' Markings: signed 'Toyokuni Ga' Condition: framed under glass
Marcel Charles Laurent Salinas|||||(Egyptian, 1913 - 2010)|||||Provincetown|||||Lot 291 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 700 - 900 USD|||||Materials: watercolor on paper Measurements: 11.00 in. (27.94 cm.) (height) by 15.00 in. (38.10 cm.) (width) Markings: titled in pencil, verso
Hua Tianyou|||||(Chinese, 1902 - 1986)|||||Portrait d'un artiste|||||Lot 466 - Jean-Marc Delvaux, Paris (March 11, 2015)|||||Art d'ExtrAame-Orient (Sale )|||||$ 526 USD 500 EUR 352 GBP|||||Original Currency of Sale:  500 EUR Hammer Estimate:  200 - 300 EUR|||||Materials: ink on paper Measurements: 19.88 in. (50.50 cm.) (height) by 12.80 in. (32.50 cm.) (width) Condition: minor tears and discoloration
Maurice de Vlaminck|||||(French, 1876 - 1958)|||||Paysage|||||Lot 294 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 500 - 700 USD|||||Materials: lithograph Measurements: 10.50 in. (26.67 cm.) (height) by 13.50 in. (34.29 cm.) (width) Size Notes: image; Size: 11 x 14 in; Frame Size: 18.5 x 21 inches Markings: signed in the plate Condition: framed
Romain de Tirtoff Erte|||||(Russian, 1892 - 1990)|||||Le Rideau de L'Hiver|||||Lot 295 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 1,500 - 2,500 USD|||||Materials: silkscreen Measurements: 23.00 in. (58.42 cm.) (height) by 18.50 in. (46.99 cm.) (width) Size Notes: framed: 28 x 20 in. Edition: AP Markings: signed in pencil Condition: framed
Hua Tianyou|||||(Chinese, 1902 - 1986)|||||Modele assis sur un tissu a rayures|||||Lot 467 - Jean-Marc Delvaux, Paris (March 11, 2015)|||||Art d'ExtrAame-Orient (Sale )|||||$ 526 USD 500 EUR 352 GBP|||||Original Currency of Sale:  500 EUR Hammer Estimate:  300 - 400 EUR|||||Materials: ink on paper Measurements: 15.55 in. (39.50 cm.) (height) by 11.02 in. (28.00 cm.) (width) Condition: discolored thin strip at top
Hua Tianyou|||||(Chinese, 1902 - 1986)|||||Modele pensif assis|||||Lot 468 - Jean-Marc Delvaux, Paris (March 11, 2015)|||||Art d'ExtrAame-Orient (Sale )|||||$ 526 USD 500 EUR 352 GBP|||||Original Currency of Sale:  500 EUR Hammer Estimate:  300 - 400 EUR|||||Materials: ink on paper Measurements: 19.69 in. (50.00 cm.) (height) by 12.80 in. (32.50 cm.) (width)
Romain de Tirtoff Erte|||||(Russian, 1892 - 1990)|||||Bamboo|||||Lot 296 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 3,500 - 4,500 USD|||||Materials: bronze Measurements: 22.00 in. (55.88 cm.) (height) by 8.00 in. (20.32 cm.) (width) by 7.25 in. (18.42 cm.) (depth) Edition: 360/375 Markings: signature and numbering inscribed
Helen Reed Whitney|||||(American, 1878)|||||Crashing surf, likely Nantucket|||||Lot 800 - Eldred's Auctioneers, East Dennis (June 06, 2014)|||||Antiques & Collectibles (Sale )|||||$ 266 USD 194 EUR 158 GBP|||||Original Currency of Sale: $ 266 USD Premium Estimate: $ 300 - 500 USD|||||Materials: pastel Measurements: 11.50 in. (29.21 cm.) (height) by 15.50 in. (39.37 cm.) (width) Size Notes: sight Markings: signed lower right aHelen Reed Whitneya
Georges Braque|||||(French, 1882 - 1963)|||||Galerie Maeght - La Liberte des Mers|||||Lot 299 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 500 - 700 USD|||||Materials: lithographic poster Measurements: 23.00 in. (58.42 cm.) (height) by 14.00 in. (35.56 cm.) (width) Size Notes: image; Size: 25 x 17 in
Nicholas Lowell Burke|||||(American, 20th/21st C)|||||Three Dancers|||||Lot 300 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 2,500 - 3,500 USD|||||Materials: bronze Measurements: 17.00 in. (43.18 cm.) (height) by 8.00 in. (20.32 cm.) (width) by 8.00 in. (20.32 cm.) (depth) Edition: 3/10 Markings: signature and number inscribed
Bernard Cathelin|||||(French, 1919 - 2004)|||||Three Japanese Ladies|||||Lot 301 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 900 - 1,200 USD|||||Materials: Lithograph on Japon paper Measurements: 21.50 in. (54.61 cm.) (height) by 19.50 in. (49.53 cm.) (width) Size Notes: image; Size: 29 x 21 in. Edition: 24/50 Markings: signed and numbered in pencil
Gucci|||||(Italian, 1921)|||||Two Nudes|||||Lot 303 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 2,500 - 3,500 USD|||||Materials: acrylic on paper Measurements: 27.50 in. (69.85 cm.) (height) by 21.50 in. (54.61 cm.) (width) Size Notes: image; Size: 27 in. x 21.5 in.; Frame Size: 37 x 31 inches Markings: signed Condition: framed
Alvaro Guillot|||||(French, Uruguayan, 1931 - 2010)|||||De Rouge Sur La Ville|||||Lot 304 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 3,500 - 4,500 USD|||||Materials: oil on canvas Measurements: 24.00 in. (60.96 cm.) (height) by 30.00 in. (76.20 cm.) (width)
Wassily Kandinsky|||||(French, Russian, 1866 - 1944)|||||Orientalisches from XXE Siecle|||||Lot 305 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 900 - 1,200 USD|||||Materials: woodcut Measurements: 4.75 in. (12.07 cm.) (height) by 7.25 in. (18.42 cm.) (width) Size Notes: image; Size: 12.25 in. x 9.5 in.; Frame Size: 16.5 x 15.5 inches Edition: ed. of 1200 Condition: framed
Dan Christensen|||||(American, 1942 - 2007)|||||Novo orbe|||||Lot 245 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 2,750 USD 2,459 EUR 1,806 GBP|||||Original Currency of Sale: $ 2,750 USD Premium Estimate: $ 10,000 - 15,000 USD|||||Materials: acrylic on canvas Measurements: 52.00 in. (132.08 cm.) (height) by 41.50 in. (105.41 cm.) (width) Markings: Signed, titled and dated to verso aNovo Orbe D. Christensen 1988a
Andre Minaux|||||(French, 1923 - 1988)|||||Nature Morte from the Helene Portfolio|||||Lot 308 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 700 - 900 USD|||||Materials: lithograph Measurements: 25.75 in. (65.40 cm.) (height) by 19.75 in. (50.16 cm.) (width) Edition: 18/60 Markings: signed and numbered in pencil
Pablo Picasso|||||(Spanish, 1881 - 1973)|||||Untitled from 347 Series (Bloch 1517)|||||Lot 309 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 22,000 - 25,000 USD|||||Materials: Aquatint on Arches Measurements: 12.50 in. (31.75 cm.) (height) by 15.50 in. (39.37 cm.) (width) Size Notes: image; Size: 18.5 in. x 22 in. Edition: 17/50 Markings: signed and numbered in pencil
Andy Warhol|||||(American, 1928 - 1987)|||||Marilyn (Castelli Mailer)|||||Lot 246 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 10,000 USD 8,945 EUR 6,569 GBP|||||Original Currency of Sale: $ 10,000 USD Premium Estimate: $ 6,000 - 8,000 USD|||||Materials: offset lithograph on paper Measurements: 12.00 in. (30.48 cm.) (height) by 12.00 in. (30.48 cm.) (width) Description: from the unknown edition size published by Colour Editions, Included Markings: signed 'Andy Warhol', right margin
Pablo Picasso|||||(Spanish, 1881 - 1973)|||||Le Peintre|||||Lot 314 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||$ 1,500 USD 1,341 EUR 985 GBP|||||Original Currency of Sale: $ 1,500 USD Hammer Estimate: $ 3,000 - 5,000 USD|||||Materials: Lithograph on Arches Paper Measurements: 29.00 in. (73.66 cm.) (height) by 22.00 in. (55.88 cm.) (width) Edition: ed. of 500 plus 34 AP Description: Chromist: Laurent Marcel Salinas Markings: Estate of Picasso, (Marina Picasso) pencil signature and embossed blindstamp lower right; Ink stamp verso 'Approved by the heirs of Pablo Picasso'
Pablo Picasso|||||(Spanish, 1881 - 1973)|||||Le Repas des Infants|||||Lot 315 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 3,000 - 4,000 USD|||||Materials: Lithograph on Arches Paper Measurements: 22.00 in. (55.88 cm.) (height) by 29.00 in. (73.66 cm.) (width) Size Notes: framed: 31 x 36 in. Edition: ed. of 500 Description: Chromist: Laurent Marcel Salinas Markings: Estate of Picasso, (Marina Picasso) pencil signature and embossed blindstamp lower right; Ink stamp verso 'Approved by the heirs of Pablo Picasso' Condition: framed
Marcel Charles Laurent Salinas|||||(Egyptian, 1913 - 2010)|||||Mirmande (106)|||||Lot 317 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 3,000 - 4,000 USD|||||Materials: oil on canvas Measurements: 21.50 in. (54.61 cm.) (height) by 28.50 in. (72.39 cm.) (width)
Marcel Charles Laurent Salinas|||||(Egyptian, 1913 - 2010)|||||Untitled - Resting Nude in Blue and Green|||||Lot 318 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 7,000 - 9,000 USD|||||Materials: oil on canvas Measurements: 24.50 in. (62.23 cm.) (height) by 39.00 in. (99.06 cm.) (width)
Gerard Sebastian|||||(Spanish, 1930 - 1996)|||||Dinner Table Still Life|||||Lot 319 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 5,000 - 7,000 USD|||||Materials: oil on canvas Measurements: 36.00 in. (91.44 cm.) (height) by 48.00 in. (121.92 cm.) (width) Size Notes: framed: 40 x 52 in.
Sidney Shukman|||||(active 1985)|||||Impressions in Green|||||Lot 320 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 900 - 1,200 USD|||||Materials: lithograph Measurements: 29.00 in. (73.66 cm.) (height) by 21.00 in. (53.34 cm.) (width) Size Notes: image; Size: 32.5 x 24.5 in Edition: BAT Markings: signed and numbered in pencil
Sidney Shukman|||||(active 1985)|||||Impressions in Violet|||||Lot 321 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 900 - 1,200 USD|||||Materials: lithograph Measurements: 29.00 in. (73.66 cm.) (height) by 21.00 in. (53.34 cm.) (width) Size Notes: image; size: 32.5 x 24.5 in Edition: BAT Markings: signed in pencil
Irving Amen|||||(American, 1918 - 2011)|||||Chess|||||Lot 322 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 3,500 - 4,500 USD|||||Materials: gouache on canvas Measurements: 24.00 in. (60.96 cm.) (height) by 30.00 in. (76.20 cm.) (width) Size Notes: Frame Size: 34 x 40 inches Markings: signed and dated, l.r. Condition: framed
Martin Barooshian|||||(American, 1929)|||||Untitled - Blue Goddesses|||||Lot 323 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 1,500 - 2,500 USD|||||Materials: Acrylic and Collaged Printing Plate on Canvas Measurements: 24.00 in. (60.96 cm.) (height) by 24.00 in. (60.96 cm.) (width)
Martin Barooshian|||||(American, 1929)|||||Oberon|||||Lot 324 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 300 - 500 USD|||||Materials: Etching and Aquatint Measurements: 18.00 in. (45.72 cm.) (height) by 18.00 in. (45.72 cm.) (width) Size Notes: framed: 22 x 22 in. Edition: 5/15 Markings: signed and numbered in pencil Condition: framed
Charles J Burdick|||||(American, 1924)|||||Jazz Musicians|||||Lot 325 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 350 - 450 USD|||||Materials: ink and watercolor on paper Measurements: 7.50 in. (19.05 cm.) (height) by 12.75 in. (32.39 cm.) (width) Size Notes: image; Size: 8.5 x 13.75 in Markings: signed
