Martin Barooshian|||||(American, 1929)|||||Untitled - Blue Goddesses|||||Lot 323 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 1,500 - 2,500 USD|||||Materials: Acrylic and Collaged Printing Plate on Canvas Measurements: 24.00 in. (60.96 cm.) (height) by 24.00 in. (60.96 cm.) (width)
Martin Barooshian|||||(American, 1929)|||||Oberon|||||Lot 324 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 300 - 500 USD|||||Materials: Etching and Aquatint Measurements: 18.00 in. (45.72 cm.) (height) by 18.00 in. (45.72 cm.) (width) Size Notes: framed: 22 x 22 in. Edition: 5/15 Markings: signed and numbered in pencil Condition: framed
Charles J Burdick|||||(American, 1924)|||||Jazz Musicians|||||Lot 325 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 350 - 450 USD|||||Materials: ink and watercolor on paper Measurements: 7.50 in. (19.05 cm.) (height) by 12.75 in. (32.39 cm.) (width) Size Notes: image; Size: 8.5 x 13.75 in Markings: signed
Marc Chagall|||||(French, Russian, 1887 - 1985)|||||Cirque|||||Lot 326 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 9,000 - 12,000 USD|||||Materials: lithograph on Arches Measurements: 13.00 in. (33.02 cm.) (height) by 10.00 in. (25.40 cm.) (width) Size Notes: image; Size: 22.5 x 17.75 in; Frame Size: 26 x 21.5 inches Edition: 44/50 Markings: signed and numbered in pencil Condition: framed
Marc Chagall|||||(French, Russian, 1887 - 1985)|||||Le corbeau voulant imiter l'aigle (The crow who wanted to imitate the eagle)|||||Lot 328 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 1,500 - 2,500 USD|||||Materials: etching Measurements: 11.50 in. (29.21 cm.) (height) by 9.00 in. (22.86 cm.) (width) Size Notes: image; Frame Size: 19 x 16.5 inches Edition: ed. of 200 Description: Plate 23 from Les Fables de la Fontaine Markings: signed in plate Condition: framed
Roy Lichtenstein|||||(American, 1923 - 1997)|||||Pyramid|||||Lot 248 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 4,800 USD 4,293 EUR 3,153 GBP|||||Original Currency of Sale: $ 4,800 USD Premium Estimate: $ 2,000 - 3,000 USD|||||Materials: screenprint on board Measurements: 14.00 in. (35.56 cm.) (height) by 19.75 in. (50.16 cm.) (width) by 19.75 in. (50.16 cm.) (depth) Edition: 102/300 Description: only 50-100 were actually released, printed
 by Fine Creations, Inc and published by the artist Markings: Signed and numbered to underside  Roy Lichtenstein 102/300
Cory Arcangel|||||(American, 1978)|||||Untitled|||||Lot 249 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||Bought In|||||Estimate: $ 3,000 - 5,000 USD|||||Materials: offset color lithograph on paper Measurements: 35.25 in. (89.54 cm.) (height) by 23.75 in. (60.32 cm.) (width) Markings: signed 'Arcangel', l.r.
Roy Lichtenstein|||||(American, 1923 - 1997)|||||Modern print|||||Lot 250 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 6,875 USD 6,149 EUR 4,516 GBP|||||Original Currency of Sale: $ 6,875 USD Premium Estimate: $ 7,000 - 9,000 USD|||||Materials: lithograph and screeprint on paper Measurements: 24.00 in. (60.96 cm.) (height) by 24.00 in. (60.96 cm.) (width) Edition: 26/200 Description: printed and published by Gemini G.E.L., Los Angeles Markings: signed, numbered and dated '26/200 R. Lichtenstein  71 , lower edge
Marc Chagall|||||(French, Russian, 1887 - 1985)|||||The Ass loaded with Sponges and the Ass loaded with Salt, Plate 19|||||Lot 329 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 1,500 - 2,500 USD|||||Materials: etching Measurements: 11.50 in. (29.21 cm.) (height) by 9.00 in. (22.86 cm.) (width) Size Notes: image; Frame Size: 19 x 16.5 inches Edition: ed. of 200 Description: from Les Fables de la Fontaine Markings: signed in the plate Condition: framed
Marc Chagall|||||(French, Russian, 1887 - 1985)|||||The Fox and the Ram|||||Lot 330 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 1,500 - 2,500 USD|||||Materials: etching Measurements: 11.50 in. (29.21 cm.) (height) by 9.00 in. (22.86 cm.) (width) Size Notes: image; Frame Size: 19 x 16.5 inches Edition: ed. of 200 Description: Plate 31 from Les Fables de la Fontaine Markings: signed in plate Condition: framed
Charles Cobelle|||||(French, 1902 - 1998)|||||At the Circus I|||||Lot 331 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 1,500 - 2,000 USD|||||Materials: oil on canvas Measurements: 24.00 in. (60.96 cm.) (height) by 20.00 in. (50.80 cm.) (width) Size Notes: Frame Size: 30 x 26 inches Condition: framed
Jan de Ruth|||||(American, 1922 - 1991)|||||Girl in Yellow|||||Lot 332 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||$ 950 USD 849 EUR 624 GBP|||||Original Currency of Sale: $ 950 USD Hammer Estimate: $ 1,500 - 1,800 USD|||||Materials: oil on board Measurements: 14.00 in. (35.56 cm.) (height) by 10.00 in. (25.40 cm.) (width) Size Notes: Frame Size: 21 x 17 inches Markings: signed, l.r. Condition: framed
Alfred Defossez|||||(French, 1932)|||||Untitled|||||Lot 333 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 1,000 - 1,200 USD|||||Materials: oil on canvas Measurements: 11.00 in. (27.94 cm.) (height) by 14.00 in. (35.56 cm.) (width) Markings: signed, l.r.
Vassilakis Takis|||||(Greek, 1925)|||||Signal|||||Lot 252 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 8,125 USD 7,268 EUR 5,337 GBP|||||Original Currency of Sale: $ 8,125 USD Premium Estimate: $ 7,000 - 9,000 USD|||||Materials: enameled aluminum, chrome-plated steel, acrylic Measurements: 84.00 in. (213.36 cm.) (height) by 10.25 in. (26.04 cm.) (width) by 9.00 in. (22.86 cm.) (depth) Markings: Signed with applied label to underside of base  Unlimited, Widcombe Manor, Bath, England, Takis Series 2, Signals No 367, 1968
Manuel Izquierdo|||||(Spanish, 1925 - 2009)|||||Marine Garden (Green)|||||Lot 336 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||$ 200 USD 178 EUR 131 GBP|||||Original Currency of Sale: $ 200 USD Hammer Estimate: $ 400 - 600 USD|||||Materials: woodcut Measurements: 27.00 in. (68.58 cm.) (height) by 19.50 in. (49.53 cm.) (width) Size Notes: image; Size: 31 in. x 24 in. Edition: ed. of 100 Markings: signed and numbered in pencil
Liliane Klapish|||||(Israeli, 1933)|||||Spring|||||Lot 337 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 600 - 800 USD|||||Materials: Soft Ground Etching Measurements: 30.00 in. (76.20 cm.) (height) by 22.50 in. (57.15 cm.) (width) Edition: 6/70 Markings: signed and numbered in pencil
Slavko Kopac|||||(Yugoslav, 1913 - 1995)|||||Shepherd with Green Beard|||||Lot 338 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||$ 200 USD 178 EUR 131 GBP|||||Original Currency of Sale: $ 200 USD Hammer Estimate: $ 400 - 500 USD|||||Materials: lithograph Measurements: 24.00 in. (60.96 cm.) (height) by 17.00 in. (43.18 cm.) (width) Size Notes: image; Size: 29 in. x 21 in Edition: ed. of 200 Markings: signed and numbered in pencil
Benjamin Kopman|||||(American, 1887 - 1965)|||||Nude|||||Lot 339 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 900 - 1,200 USD|||||Materials: gouache on paper Measurements: 7.00 in. (17.78 cm.) (height) by 6.00 in. (15.24 cm.) (width) Size Notes: Frame Size: 15 x 11.5 inches Markings: signed and dated u.l. Condition: framed
Ofer Lellouche|||||(Israeli, 1947)|||||Still Life|||||Lot 340 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 700 - 900 USD|||||Materials: etching Measurements: 23.50 in. (59.69 cm.) (height) by 17.50 in. (44.45 cm.) (width) Size Notes: image; Size: 31 x 22 in. Edition: 6/70 Markings: signed and numbered in pencil
Benjamin Levy|||||(American, Israeli, 1940)|||||Lady in Blue|||||Lot 341 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 400 - 500 USD|||||Materials: silkscreen Measurements: 21.00 in. (53.34 cm.) (height) by 16.00 in. (40.64 cm.) (width) Size Notes: image; Frame Size: 28.5 x 23.25 inches Condition: framed
Sandu Liberman|||||(American, 1923 - 1977)|||||Mother and Daughter with Daisy|||||Lot 342 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 4,500 - 5,500 USD|||||Materials: oil on canvas Measurements: 21.00 in. (53.34 cm.) (height) by 14.00 in. (35.56 cm.) (width) Markings: signed, l.r.
Thierry Ligismond|||||(French, 1950)|||||Bandoneon Player|||||Lot 343 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 40,000 - 50,000 USD|||||Materials: bronze Measurements: 26.00 in. (66.04 cm.) (height) by 27.00 in. (68.58 cm.) (width) by 14.00 in. (35.56 cm.) (depth) Edition: 1/8 Markings: Signature and number inscribed
Maurice Litvak|||||(20th C)|||||Flower Symphony, Blue|||||Lot 344 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 400 - 600 USD|||||Materials: silkscreen Measurements: 28.50 in. (72.39 cm.) (height) by 19.50 in. (49.53 cm.) (width) Size Notes: image; Size: 31.5 x 23.5 in. Edition: 112/200 Markings: signed and numbered in pencil
Andre Masson|||||(French, 1896 - 1987)|||||Galerie Louis Leiris|||||Lot 345 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||$ 200 USD 178 EUR 131 GBP|||||Original Currency of Sale: $ 200 USD Hammer Estimate: $ 400 - 500 USD|||||Materials: lithographic poster Measurements: 25.00 in. (63.50 cm.) (height) by 18.00 in. (45.72 cm.) (width) Size Notes: image; Size: 26 x 19 in.
Patrick Smith Tjapaltijarri|||||(Australian, 1948)|||||Purkitji (Sturt Creek)|||||Lot 3093 - Leonard Joel, South Yarra (May 08, 2014)|||||Vintage Interiors - Art (Sale )|||||Bought In|||||Estimate: 400 - 600 AUD|||||Materials: acrylic on canvas Measurements:
Reuben Nakian|||||(American, 1897 - 1986)|||||Leda and the Swan - 2|||||Lot 347 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 2,500 - 3,500 USD|||||Materials: Etching and Chine Colle Measurements: 31.00 in. (78.74 cm.) (height) by 42.00 in. (106.68 cm.) (width) Edition: ed. of 25 Markings: signed and numbered in pencil
Steve Poleskie|||||(American, 1938)|||||Winona|||||Lot 348 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 300 - 350 USD|||||Materials: silkscreen Measurements: 15.00 in. (38.10 cm.) (height) by 20.00 in. (50.80 cm.) (width) Edition: 40/100 Markings: signed and numbered in pencil
Gustav Rehberger|||||(American, 1910 - 1995)|||||Orchestra|||||Lot 349 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 10,000 - 15,000 USD|||||Materials: oil on canvas Measurements: 48.00 in. (121.92 cm.) (height) by 96.00 in. (243.84 cm.) (width) Markings: signed
Juan Ripolles|||||(Spanish, 1932)|||||Woman with Butterfly|||||Lot 350 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 2,500 - 3,000 USD|||||Materials: oil on board Measurements: 15.00 in. (38.10 cm.) (height) by 21.50 in. (54.61 cm.) (width) Size Notes: framed: 16 x 22.5 in Condition: framed
Juan Ripolles|||||(Spanish, 1932)|||||Paloma|||||Lot 351 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 1,500 - 2,000 USD|||||Materials: lithograph Measurements: 19.00 in. (48.26 cm.) (height) by 22.00 in. (55.88 cm.) (width) Size Notes: image; Frame Size: 32 x 36.25 inches Edition: 93/150 Markings: signed and numbered in pencil Condition: framed
Millard Sheets|||||(American, 1907 - 1989)|||||Mexican Travellers|||||Lot 352 - RoGallery.com, New York (September 24, 2015)|||||Modern & Contemporary Art|||||Bought In|||||Estimate: $ 500 - 700 USD|||||Materials: lithograph Measurements: 24.00 in. (60.96 cm.) (height) by 35.00 in. (88.90 cm.) (width) Edition: ed. of 250 Markings: signed and numbered in pencil
Robert Indiana|||||(American, 1928)|||||Four panel love (four sheets)|||||Lot 253 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 17,500 USD 15,654 EUR 11,495 GBP|||||Original Currency of Sale: $ 17,500 USD Premium Estimate: $ 15,000 - 20,000 USD|||||Materials: screenprint on paper Measurements: 31.25 in. (79.38 cm.) (height) by 31.25 in. (79.38 cm.) (width) Size Notes: each sheet Edition: 10/150 Description: published by Galerie Denise Ren , New York Markings: Signed, numbered and dated to lower edge of one panel  10/150 R Indiana 72
Robert Indiana|||||(American, 1928)|||||KVF VII (The Hartley Elegies: The Berlin Series)|||||Lot 254 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||Bought In|||||Estimate: $ 3,000 - 5,000 USD|||||Materials: serigraph on paper Measurements: 59.50 in. (151.13 cm.) (height) by 59.50 in. (151.13 cm.) (width) Edition: 4/12 AP Description: published by Brand X Editions, Ltd., New York Markings: Signed, numbered and dated to edge  KVF VII AP 4/12 R. Indiana 90
Robert Indiana|||||(American, 1928)|||||KVF IX (The Hartley Elegies: The Berlin Series)|||||Lot 255 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||Bought In|||||Estimate: $ 3,000 - 5,000 USD|||||Materials: serigraph on paper Measurements: 59.50 in. (151.13 cm.) (height) by 59.50 in. (151.13 cm.) (width) Edition: 2/50 Description: published by Brand X Editions, Ltd., New York Markings: Signed, titled, numbered and dated to edge  KVF IX 2/50 R. Indiana 91
Robert Indiana|||||(American, 1928)|||||KVF VI (The Hartley Elegies: The Berlin Series)|||||Lot 256 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||Bought In|||||Estimate: $ 3,000 - 5,000 USD|||||Materials: serigraph on paper Measurements: 59.50 in. (151.13 cm.) (height) by 59.50 in. (151.13 cm.) (width) Edition: 25/50 Description: published by Brand X Editions, Ltd., New York Markings: Signed, numbered and dated to edge  KVF VI 25/50 R. Indiana 90
Robert Indiana|||||(American, 1928)|||||KVF VIII (The Hartley Elegies: The Berlin Series)|||||Lot 257 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||Bought In|||||Estimate: $ 3,000 - 5,000 USD|||||Materials: serigraph on paper Measurements: 59.50 in. (151.13 cm.) (height) by 59.50 in. (151.13 cm.) (width) Edition: 18/50 Description: published by Brand X Editions, Ltd., New York Markings: Signed, numbered and dated to edge  KVF VIII 18/50 R Indiana 91
Robert Indiana|||||(American, 1928)|||||Polygons (portfolio of seven works)|||||Lot 258 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 23,750 USD 21,245 EUR 15,601 GBP|||||Original Currency of Sale: $ 23,750 USD Premium Estimate: $ 10,000 - 15,000 USD|||||Materials: serigraph on Arches 88 paper Measurements: 31.00 in. (78.74 cm.) (height) by 28.00 in. (71.12 cm.) (width) Edition: 5/100 Description: published by Galerie Denise Rene, New York Markings: Signed, numbered and dated to lower edge of each example  51/100 R. Indiana 75
Roy Lichtenstein|||||(American, 1923 - 1997)|||||Shipboard girl|||||Lot 260 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 28,750 USD 25,717 EUR 18,885 GBP|||||Original Currency of Sale: $ 28,750 USD Premium Estimate: $ 10,000 - 15,000 USD|||||Materials: lithograph on paper Measurements: 27.00 in. (68.58 cm.) (height) by 20.25 in. (51.44 cm.) (width) Description: from the unknown edition size printed by Graphic Industries, Inc., New York and published by Leo Castelli Gallery, New York Markings: signed to lower edge  Lichtenstein
Roy Lichtenstein|||||(American, 1923 - 1997)|||||Crak!|||||Lot 261 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 22,500 USD 20,127 EUR 14,780 GBP|||||Original Currency of Sale: $ 22,500 USD Premium Estimate: $ 10,000 - 15,000 USD|||||Materials: lithograph on paper Measurements: 19.50 in. (49.53 cm.) (height) by 28.25 in. (71.76 cm.) (width) Edition: edition of 300 Description: printed by Colorcraft, New York and published by Leo Castelli Gallery, New York Markings: Signed to lower edge  Lichtenstein'
Jean Dubuffet|||||(French, 1901 - 1985)|||||Il y a, no. 7 and no. 13|||||Lot 262 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||Bought In|||||Estimate: $ 2,000 - 3,000 USD|||||Materials: screenprint on Arches paper Measurements: 13.50 in. (34.29 cm.) (height) by 10.00 in. (25.40 cm.) (width) Size Notes: each Edition: edition of 10 Description: two works; published by Editions Fata Morgana, Paris
Jean Dubuffet|||||(French, 1901 - 1985)|||||Marche en campagne|||||Lot 263 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 5,938 USD 5,311 EUR 3,900 GBP|||||Original Currency of Sale: $ 5,938 USD Premium Estimate: $ 3,000 - 5,000 USD|||||Materials: screenprint on paper Measurements: 31.00 in. (78.74 cm.) (height) by 28.00 in. (71.12 cm.) (width) Size Notes: each Edition: 68/70 Description: published by Pace Editions, Inc., New York Markings: Signed, dated and numbered to lower edge  J.D. 75 68/70
Pablo Picasso|||||(Spanish, 1881 - 1973)|||||Picador et taureau|||||Lot 264 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 38,750 USD 34,663 EUR 25,454 GBP|||||Original Currency of Sale: $ 38,750 USD Premium Estimate: $ 30,000 - 50,000 USD|||||Materials: linocut on Arches paper Measurements: 21.00 in. (53.34 cm.) (height) by 25.00 in. (63.50 cm.) (width) Edition: 38/50 Description: published by Galerie Leiris, Paris Markings: signed and numbered '38/50 Picasso , lower edge
Pablo Picasso|||||(Spanish, 1881 - 1973)|||||Full-face face|||||Lot 265 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 3,750 USD 3,354 EUR 2,463 GBP|||||Original Currency of Sale: $ 3,750 USD Premium Estimate: $ 3,000 - 5,000 USD|||||Materials: white earthenware clay, engraving accentuated with oxidized paraffin, glaze, black enamel Measurements: 2.50 in. (6.35 cm.) (height) by 7.00 in. (17.78 cm.) (width) by 7.00 in. (17.78 cm.) (depth) Size Notes: diameter Edition: 85/100 Markings: Impressed  Madoura Empreinte Originale de Picasso  and numbered to underside  85/100
Pablo Picasso|||||(Spanish, 1881 - 1973)|||||Diaulos player and faun|||||Lot 266 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 4,160 USD 3,721 EUR 2,732 GBP|||||Original Currency of Sale: $ 4,160 USD Premium Estimate: $ 2,000 - 3,000 USD|||||Materials: white earthenware clay Measurements: 1.50 in. (3.81 cm.) (height) by 12.50 in. (31.75 cm.) (width) by 12.50 in. (31.75 cm.) (depth) Size Notes: diameter Edition: edition of 100 Markings: Signed to verso  Madoura Plein Feu Empreinte Originale de Picasso Edition Picasso R=B101
Pablo Picasso|||||(Spanish, 1881 - 1973)|||||Grey engraved pitcher|||||Lot 267 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 15,000 USD 13,418 EUR 9,853 GBP|||||Original Currency of Sale: $ 15,000 USD Premium Estimate: $ 12,000 - 18,000 USD|||||Materials: white earthenware clay, engobe decoration, knife engraved under partial brushed glaze Measurements: 11.50 in. (29.21 cm.) (height) by 9.50 in. (24.13 cm.) (width) by 6.50 in. (16.51 cm.) (depth) Edition: edition of 500 Markings: Signed to underside  Edition Picasso Madoura Plein Feu Edition Picasso Madoura
Pablo Picasso|||||(Spanish, 1881 - 1973)|||||Exposition Vallauris|||||Lot 268 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 2,250 USD 2,012 EUR 1,478 GBP|||||Original Currency of Sale: $ 2,250 USD Premium Estimate: $ 2,000 - 3,000 USD|||||Materials: linocut on wove paper Measurements: 27.00 in. (68.58 cm.) (height) by 22.00 in. (55.88 cm.) (width) Edition: edition of 250 Description: printed by Hildago Arn ra, Vallauris and published by the Association des potiers de Vallauris Markings: Signed to lower edge  Picasso
Pablo Picasso|||||(Spanish, 1881 - 1973)|||||Visage aux feuilles|||||Lot 269 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 6,250 USD 5,590 EUR 4,105 GBP|||||Original Currency of Sale: $ 6,250 USD Premium Estimate: $ 5,000 - 7,000 USD|||||Materials: white earthenware clay Measurements: 1.25 in. (3.18 cm.) (height) by 16.50 in. (41.91 cm.) (width) Size Notes: diameter Edition: 22/100 Markings: Signed and numbered to verso  Madoura Empreinte Originale de Picasso C108 22/100
Miguel Berrocal|||||(Spanish, 1933 - 2006)|||||Alexandre|||||Lot 270 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 2,816 USD 2,519 EUR 1,849 GBP|||||Original Currency of Sale: $ 2,816 USD Premium Estimate: $ 1,500 - 2,000 USD|||||Materials: bronze Measurements: 6.00 in. (15.24 cm.) (height) by 2.75 in. (6.98 cm.) (width) by 1.50 in. (3.81 cm.) (depth) Edition: 784/1000 Markings: Impressed signature and number to underside  Berrocal 784/1000
Miguel Berrocal|||||(Spanish, 1933 - 2006)|||||Maria de la O|||||Lot 271 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 3,250 USD 2,907 EUR 2,134 GBP|||||Original Currency of Sale: $ 3,250 USD Premium Estimate: $ 3,000 - 5,000 USD|||||Materials: bronze Measurements: 4.25 in. (10.80 cm.) (height) by 6.25 in. (15.88 cm.) (width) by 3.00 in. (7.62 cm.) (depth) Edition: 62/200 Markings: Impressed signature and number to underside  Berrocal 62/200
Miguel Berrocal|||||(Spanish, 1933 - 2006)|||||Romeo e Giulietta|||||Lot 272 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 2,750 USD 2,459 EUR 1,806 GBP|||||Original Currency of Sale: $ 2,750 USD Premium Estimate: $ 1,000 - 1,500 USD|||||Materials: bronze Measurements: 6.00 in. (15.24 cm.) (height) by 8.00 in. (20.32 cm.) (width) by 4.75 in. (12.07 cm.) (depth) Edition: 394/2000 Markings: Impressed signature and number to underside  Berrocal 394
Miguel Berrocal|||||(Spanish, 1933 - 2006)|||||Omaggio ad Arcimboldo|||||Lot 274 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 4,063 USD 3,634 EUR 2,668 GBP|||||Original Currency of Sale: $ 4,063 USD Premium Estimate: $ 2,000 - 3,000 USD|||||Materials: polished and patinated bronze Measurements: 11.50 in. (29.21 cm.) (height) by 5.75 in. (14.60 cm.) (width) by 6.50 in. (16.51 cm.) (depth) Edition: 725/1000 Description: signed, dated numbered and inscribed to accompanying book  To William Kastrin Berrocal 1983 Markings: Impressed signature and number to base  Berrocal 725/1000
Miguel Berrocal|||||(Spanish, 1933 - 2006)|||||La maja|||||Lot 275 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 2,000 USD 1,789 EUR 1,313 GBP|||||Original Currency of Sale: $ 2,000 USD Premium Estimate: $ 2,000 - 3,000 USD|||||Materials: polished bronze and steel Measurements: 10.00 in. (25.40 cm.) (height) by 8.00 in. (20.32 cm.) (width) by 3.50 in. (8.89 cm.) (depth) Edition: 558/1000 Markings: Impressed signature and number to one element  Berrocal 558/1000
Miguel Berrocal|||||(Spanish, 1933 - 2006)|||||Salvador y Dalila|||||Lot 276 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 4,688 USD 4,193 EUR 3,079 GBP|||||Original Currency of Sale: $ 4,688 USD Premium Estimate: $ 2,000 - 3,000 USD|||||Materials: polished bronze and steel Measurements: 11.25 in. (28.58 cm.) (height) by 8.00 in. (20.32 cm.) (width) by 4.00 in. (10.16 cm.) (depth) Edition: 302/2000 Markings: Impressed signature and number to underside  Berrocal 302/2000
Miguel Berrocal|||||(Spanish, 1933 - 2006)|||||Romeo e Giulietta|||||Lot 277 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||Bought In|||||Estimate: $ 3,000 - 5,000 USD|||||Materials: polished brass Measurements: 6.00 in. (15.24 cm.) (height) by 8.00 in. (20.32 cm.) (width) by 4.75 in. (12.07 cm.) (depth) Edition: 351/2000 Markings: Impressed signature and number to underside  Berrocal 351
Miguel Berrocal|||||(Spanish, 1933 - 2006)|||||David|||||Lot 278 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 15,625 USD 13,977 EUR 10,264 GBP|||||Original Currency of Sale: $ 15,625 USD Premium Estimate: $ 3,000 - 5,000 USD|||||Materials: stainless steel and bronze Measurements: 11.75 in. (29.84 cm.) (height) by 6.25 in. (15.88 cm.) (width) by 4.75 in. (12.07 cm.) (depth) Edition: edition of 9
Fabian Marcaccio|||||(Argentine, 1963)|||||Untitled|||||Lot 279 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||Bought In|||||Estimate: $ 5,000 - 7,000 USD|||||Materials: acrylic on canvas with collaged elements Measurements: 20.25 in. (51.44 cm.) (height) by 21.00 in. (53.34 cm.) (width) Markings: signed and dated 'Marcaccio 93-94', verso
Milton Halberstadt|||||(American, 1919 - 2000)|||||Margret De Patta|||||Lot 150 - Michaan's Auctions, Alameda (May 08, 2014)|||||20th Century Design featuring objects from the Cabella Design Collection (Sale )|||||$ 1,003 USD 724 EUR 592 GBP|||||Original Currency of Sale: $ 1,003 USD Premium Estimate: $ 1,000 - 1,500 USD|||||Materials: black and white photograph Measurements: Description: large format Surrealist photo-gram image
Matthew Mccaslin|||||(American, 1957)|||||Clock|||||Lot 280 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||Bought In|||||Estimate: $ 3,000 - 5,000 USD|||||Materials: steel, ceramic Measurements: 91.00 in. (231.14 cm.) (height) by 93.00 in. (236.22 cm.) (width)
Michael Ayrton|||||(British, 1921 - 1975)|||||Geode|||||Lot 281 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 7,040 USD 6,297 EUR 4,624 GBP|||||Original Currency of Sale: $ 7,040 USD Premium Estimate: $ 7,000 - 9,000 USD|||||Materials: enameled steel, bronze, Perspex, mahogany, geode Measurements: 68.50 in. (173.99 cm.) (height) by 15.00 in. (38.10 cm.) (width) by 9.00 in. (22.86 cm.) (depth) Edition: edition of 9
Jim Dine|||||(American, 1935)|||||The mead of poetry , no. 1|||||Lot 282 - Wright, Chicago (September 24, 2015)|||||Art + Design (Sale )|||||$ 2,000 USD 1,789 EUR 1,313 GBP|||||Original Currency of Sale: $ 2,000 USD Premium Estimate: $ 1,000 - 1,500 USD|||||Materials: woodcut and chine colle on paper Measurements: 60.00 in. (152.40 cm.) (height) by 41.00 in. (104.14 cm.) (width) Edition: 3/15 Description: published by Graphicstudio, University of South Florida, Tampa Markings: Signed, numbered and dated to lower edge  3/15 Dine 1988
