5500542|||||Paul Mak|||||(Russian, 1891 - 1967)|||||The Miners|||||Lot 37  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 6,870 USD 5,508 EUR 4,375 GBP|||||Original Currency of Sale:  4,375 GBP Premium|||||Materials: oil on canvas Measurements: 27.68 in. (70.30 cm.) (height) by 21.85 in. (55.50 cm.) (width) Markings: signed, inscribed and dated 'Mak 1942/Brussel-Evere.' (lower left)
5500543|||||Rosalia Rabinovich|||||(Ukrainian, 1895 - 1988)|||||Soviet workers holiday in Sochi!; Sport for the masses; Moscow Leningrad; 2 May Parade of Red Aircraft; and Soviet workers holiday in Sochi!|||||Lot 38  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 5,104 USD 4,092 EUR 3,250 GBP|||||Original Currency of Sale:  3,250 GBP Premium|||||Materials: gouache, watercolor and pencil on paper; gouache, watercolor and metallic paint on paper; gouache, watercolor and pencil on paper; gouache, watercolor and metallic paint on paper; and gouache, watercolor and pen on paper Measurements: 23.62 in. (60.00 cm.) (height) by 16.50 in. (41.90 cm.) (width) Size Notes: 60 x 39.4 cm; 52 x 41.9 cm; 48.6 x 40 cm and 57.2 x 37.5 cm Description: five works Markings: the first signed with initials in Cyrillic and dated '32' (lower right); the second signed with initials in Cyrillic and dated '34' (lower right); the third signed with initials in Cyrillic and dated '33' (lower right); the fourth signed with initials in Cyrillic and dated '35' (lower right) and the fifth signed with initials in Cyrillic and dated '33' (lower right)
5500544|||||Grigory Gluckmann|||||(American, Russian, 1898 - 1973)|||||Holland Mood|||||Lot 43  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 5,889 USD 4,721 EUR 3,750 GBP|||||Original Currency of Sale:  3,750 GBP Premium|||||Materials: oil on panel Measurements: 6.00 in. (15.25 cm.) (height) by 4.43 in. (11.25 cm.) (width) Markings: signed aGLUCKMANN.a (lower right, incised) Exhibited: New York, Milch Galleries, Gluckmann, 24 April-12 May, 1962, no. 10. Literature: Exhibition catalogue, Gluckmann, New York, 1962, no. 10. Provenance: Milch Galleries, New York (label on the reverse).A gift to the present owner circa 1990.
5500545|||||Marina Marina|||||(Russian, 1970)|||||Sunday Morning|||||Lot 44  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 12,760 USD 10,230 EUR 8,125 GBP|||||Original Currency of Sale:  8,125 GBP Premium|||||Materials: oil on canvas Measurements: 29.49 in. (74.90 cm.) (height) by 31.50 in. (80.00 cm.) (width) Markings: signed 'Marina' (lower left) and signed in Cyrillic and signed and dated 'Marina/2014' (on the reverse)
5500546|||||Iakov Khaimov|||||(Russian, 1914 - 1991)|||||Summer Woods|||||Lot 46  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 4,907 USD 3,934 EUR 3,125 GBP|||||Original Currency of Sale:  3,125 GBP Premium|||||Materials: oil on board Measurements: 27.64 in. (70.20 cm.) (height) by 19.88 in. (50.50 cm.) (width) Markings: signed in Cyrillic (lower left)
5500547|||||After  Yevgeni Lanceray|||||(Russian, 1875 - 194620th C)|||||A Horsedrawn Sled|||||Lot 57  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 9,815 USD 7,869 EUR 6,250 GBP|||||Original Currency of Sale:  6,250 GBP Premium|||||Materials: bronze Measurements:  by 20.98 in. (53.30 cm.) (width) Description: On a naturalistic oval base, realistically cast as two men in a horse drawn sled, late 19th Century, cast by Chopin after the model Markings: signed in Cyrillic on base 'E. LANCERAY.', with Cyrillic foundry mark 'F. Chopin'
5500548|||||Alexander von Bensa|||||(Austrian, 1820 - 1902)|||||The Imperial entourage with Emperor Franz Josef I (1848-1916) on his horse, Empress Elisabeth (1854-1898) (known as Sisi) and their youngest daughter Archduchess Marie Valerie (1868-1924) in the carriage|||||Lot 91  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 7,852 USD 6,295 EUR 5,000 GBP|||||Original Currency of Sale:  5,000 GBP Premium|||||Materials: oil on panel Measurements: 14.17 in. (36.00 cm.) (height) by 22.83 in. (58.00 cm.) (width) Markings: signed 'de Bensa' (lower left) Provenance: Anonymous sale; Dorotheum, Vienna, 17 November 1982, lot 319, where acquired by the present owner.
5500549|||||Jan Czeslaw Moniuszko|||||(Polish, 1853 - 1908)|||||The Convivial Party|||||Lot 94  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 4,711 USD 3,777 EUR 3,000 GBP|||||Original Currency of Sale:  3,000 GBP Premium|||||Materials: oil on canvas Measurements: 24.80 in. (63.00 cm.) (height) by 35.83 in. (91.00 cm.) (width) Markings: signed and dated 'j.C. Moniuszko 1901' (lower centre)
5500550|||||Josef Kinzel|||||(Austrian, 1852 - 1925)|||||SchnaderhA14pferl|||||Lot 95  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 5,889 USD 4,721 EUR 3,750 GBP|||||Original Currency of Sale:  3,750 GBP Premium|||||Materials: oil on canvas Measurements: 24.41 in. (62.00 cm.) (height) by 32.48 in. (82.50 cm.) (width) Markings: signed and inscribed 'J. Kinzel / Wien.' (lower left) Provenance: Anonymous sale; Dorotheum, Vienna, 12 December 1978, lot 72, where acquired by the present owner.
5500551|||||Carl Reichert|||||(Austrian, 1836 - 1918)|||||A Newfoundland; and A Setter|||||Lot 99  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 4,318 USD 3,462 EUR 2,750 GBP|||||Original Currency of Sale:  2,750 GBP Premium|||||Materials: oil on board Measurements: 6.38 in. (16.20 cm.) (height) by 5.39 in. (13.70 cm.) (width) Description: pair Markings: signed 'C. Reichert' (lower right and left respectively) Provenance: Anonymous sale; Dorotheum, Vienna, 16 September 1980, lots 442 and 443, where acquired by the present owner.
5500552|||||Eduard Bitterlich|||||(Austrian, 1834 - 1872)|||||A game of chess, thought to be The Brothers Bitterlich|||||Lot 104  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 1,963 USD 1,573 EUR 1,250 GBP|||||Original Currency of Sale:  1,250 GBP Premium|||||Materials: oil on board Measurements: 9.15 in. (23.25 cm.) (height) by 7.24 in. (18.40 cm.) (width) Markings: signed 'BITTERLICH' (lower left) Provenance: Acquired from Dorotheum, Vienna, by the present owner.
5500553|||||Josef Holstayn|||||(Austrian, German, 1930)|||||Roses, carnations, narcissi, morning glory, a parrot tulip and other flowers in a sculpted vase, with a tit, butterflies and other insects, in a stone niche|||||Lot 123  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 5,889 USD 4,721 EUR 3,750 GBP|||||Original Currency of Sale:  3,750 GBP Premium|||||Materials: oil on canvas Measurements: 27.64 in. (70.20 cm.) (height) by 22.01 in. (55.90 cm.) (width) Markings: signed 'Josef Holstayn fe**' (lower left)
5500554|||||Jan Czeslaw Moniuszko|||||(Polish, 1853 - 1908)|||||A Slumbering Beauty|||||Lot 126  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 2,552 USD 2,046 EUR 1,625 GBP|||||Original Currency of Sale:  1,625 GBP Premium|||||Materials: oil on canvas Measurements: 15.59 in. (39.60 cm.) (height) by 23.78 in. (60.40 cm.) (width) Markings: signed and dated 'j.Moniuszko/1891' (lower right)
5500555|||||Marco de Gregorio|||||(Italian, 1829 - 1876)|||||Travellers on a Coastal Path, possibly Sicily|||||Lot 127  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 18,649 USD 14,952 EUR 11,875 GBP|||||Original Currency of Sale:  11,875 GBP Premium|||||Materials: oil on canvas Measurements: 11.89 in. (30.20 cm.) (height) by 22.09 in. (56.10 cm.) (width) Markings: signed and dated 'M di Gregorio/ 1874' (lower left) Provenance: Acquired from Dorotheum, Vienna, September 1962, by the present owner.
5500556|||||Alois Heinrich Priechenfried|||||(Austrian, 1867 - 1953)|||||A Rabbi Reading|||||Lot 131  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 23,557 USD 18,887 EUR 15,000 GBP|||||Original Currency of Sale:  15,000 GBP Premium|||||Materials: oil on panel Measurements: 13.15 in. (33.40 cm.) (height) by 17.91 in. (45.50 cm.) (width) Markings: signed 'A. Priechenfreid.' (upper right)
5500558|||||William Heaton Cooper|||||(British, 1903 - 1995)|||||Bulk How Farm, Little Langdale, Lake District|||||Lot 193  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 4,318 USD 3,462 EUR 2,750 GBP|||||Original Currency of Sale:  2,750 GBP Premium|||||Materials: watercolor on paper Measurements: 14.02 in. (35.60 cm.) (height) by 21.26 in. (54.00 cm.) (width) Markings: signed 'W. HEATON COOPER' (lower left)
5500559|||||A de Groote|||||(Dutch, 1892 - 1947)|||||A winter landscape with figures ice skating by a bridge and windmill; and A winter landscape with figures ice skating and a horse and cart|||||Lot 208  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 1,570 USD 1,258 EUR 1,000 GBP|||||Original Currency of Sale:  1,000 GBP Premium|||||Materials: oil on board Measurements: 12.99 in. (33.00 cm.) (height) by 17.99 in. (45.70 cm.) (width) Size Notes: and 22.8 x 27.9 cm Description: two works Markings: both signed 'A. de Groote' (lower left)
5500560|||||Jan van Beers|||||(Belgian, 1852 - 1927)|||||Une AlAgante|||||Lot 297  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 2,355 USD 1,888 EUR 1,500 GBP|||||Original Currency of Sale:  1,500 GBP Premium|||||Materials: oil on canvas Measurements: 21.73 in. (55.20 cm.) (height) by 15.04 in. (38.20 cm.) (width) Markings: signed 'JAN VAN BEERS' (lower centre)
5500561|||||David Gauld|||||(Scottish, 1865 - 1936)|||||Portrait of a Lady, thought to be Irene Vanburgh|||||Lot 301  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 7,459 USD 5,980 EUR 4,750 GBP|||||Original Currency of Sale:  4,750 GBP Premium|||||Materials: oil on canvas Measurements: 30.87 in. (78.40 cm.) (height) by 25.28 in. (64.20 cm.) (width) Markings: signed 'D. Gauld' (lower right) Provenance: Anonymous sale; Sotheby's, Glasgow, 1 December 1982, lot 417. Anonymous sale; Christie's, Edinburgh, 28 October 2004, lot 120.
5500562|||||Evert Moll|||||(Dutch, 1878 - 1955)|||||The Dusky Harbour|||||Lot 341  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 2,355 USD 1,888 EUR 1,500 GBP|||||Original Currency of Sale:  1,500 GBP Premium|||||Materials: oil on canvas Measurements: 27.01 in. (68.60 cm.) (height) by 38.78 in. (98.50 cm.) (width) Markings: signed 'Evert Moll' (lower left)
5500563|||||Frederick Milner|||||(British, 1863 - 1939)|||||On the Windrush, Burford, Oxofordshire|||||Lot 342  - Christie's, South Kensington (November 25, 2014)|||||Christie's Interiors (Sale 5833)|||||$ 1,963 USD 1,573 EUR 1,250 GBP|||||Original Currency of Sale:  1,250 GBP Premium|||||Materials: oil on panel Measurements: 7.24 in. (18.40 cm.) (height) by 10.63 in. (27.00 cm.) (width) Markings: signed 'FRED. MILNER.' (lower left)
5500564|||||Roman School|||||(Italian, 17th C)|||||The Adoration of Flora|||||Lot 49  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  15,000 - 25,000 GBP|||||Materials: oil on canvas Measurements: 35.20 in. (89.40 cm.) (height) by 53.23 in. (135.20 cm.) (width) Provenance: Anonymous sale; Sotheby's, London, 1 November 2005, lot 102, as 'Circle of Ciro Ferri'.
5500565|||||Simon Saint-Jean|||||(French, 1808 - 1860)|||||Roses on a Mossy Bank with a Butterfly|||||Lot 77  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  2,500 - 3,500 GBP|||||Materials: oil on panel Measurements: 9.02 in. (22.90 cm.) (height) by 11.26 in. (28.60 cm.) (width) Markings: signed and dated 'St. Jean 47' (lower left) Provenance: Anonymous sale; Sotheby's, Paris, 20 October 2005, lot 97.
5500566|||||After  Charles Antoine Coypel|||||(French, 1694 - 1752)|||||Le Bal de Barcelone|||||Lot 85  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  100,000 - 150,000 GBP|||||Materials: tapestry, woven in silks and wools Measurements: 145.67 in. (370.00 cm.) (height) by 185.04 in. (470.00 cm.) (width) Description: the central rounded rectangular panel depicting Le Bal de Barcelone, surmounted by a peacock with displayed tail, with a lion mask apron enclosing a Greek warrior, above a cartouche enclosing aDOM QUIXOTE EST ANT / A BARCELON DANSE AU / BAL QUE LUY DONNE / DOM ANTONIOa, on a ground of ivory flower-filled roundels hung with foliate garlands, within a pink slip and elaborate framed border with interlaced aLa to the upper corners Markings: signed and dated to the lower right corner 'COZETTE 1758' Provenance: Woven in 1758, this tapestry remained in the Gobelins factory storage, recorded in the inventory dated 1 January 1791.Given by Napoleon I to the Prince of Hesse-Darmstadt in 1810, with some other tapestries.Baron de Gunzbourg, Paris; sold Galerie Georges Petit, 30 January 1884.Collection Mme. Sluys.Anonymous sale; Sotheby's, Monaco, 25-26 June 1983, lot 320.Anonymous sale; Christie's, London, 22 June 1989, lot 49.Galerie Chevalier, June 1989-September 1990.Private Swiss Collection.Galerie Chevalier, from whom purchased by Dr. Sommer in November 1999.
5500567|||||Louis Nicolas van Blarenberghe|||||(French, 1716 - 1794)|||||The Champs ElysAes - Elegant figures feasting and dancing in a landscape|||||Lot 87  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  20,000 - 30,000 GBP|||||Materials: bodycolor Measurements: 10.43 in. (26.50 cm.) (height) by 9.65 in. (24.50 cm.) (width) Markings: signed and dated 'Van Blarenberghe.1776.' Exhibited: Norwich, Castle Museum, The Northern Eye, 1987. Literature: Mentmore catalogue, privately printed 1884, Vol. II, p. 36, no. 39, in the Blarenberghe Room.Revue de l'Art, LXIV, July 1933, p. 83 (ill.).A. Blunt et al, The James A. de Rothschild Collection at Waddesdon Manor: Gold Boxes and Miniatures of the Eighteenth Century, 1975, p. 244. Provenance: Baron Mayer Amschel de Rothschild, 1865;thence by descent to his daughter Hannah, Countess of Rosebery;thence by descent to the 7th Earl of Rosebery, Mentmore Towers, Buckinghamshire; sold Sotheby's house sale, 25 May 1977, lot 2609.British Rail Pension Fund; sold Sotheby's, New York, 8 January 1991, lot 169. Anonymous sale; Sotheby's, New York, 10 January 1996, lot 138.Anonymous sale; Sotheby's, New York, 27 May 2004, lot 34.
5500568|||||Jean Baptiste Pater|||||(French, 1695 - 1736)|||||Le Concert ChampAatre; and La Cueillette Des Roses|||||Lot 103  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  80,000 - 120,000 GBP|||||Materials: oil on canvas Measurements: 20.47 in. (52.00 cm.) (height) by 25.75 in. (65.40 cm.) (width) Literature: F. Ingersoll-Smouse, Pater, Paris, 1921, p. 43, nos. 62 and 63, figs. 229 and 230. Provenance: F.-G. Podevin, BAthune.Adolphe Podevin.EugAnie Bevin des Ervilles.Gabrielle Bevin des Ervilles, ChAteau de la Guennevircherde.Paul Mathey, Paris.Charles Sedelmeyer; his sale, Paris, 4 May 1907, lots 234 and 235 (fr. 27,000 to Larnaude and fr. 25,000 to Baron Christiani).Countess Orlowski, Paris; sold Sotheby's, New York, 25 January 2001, lot 212.Anonymous sale; Massol, Paris, 12 October 2005, lot 23.
5500569|||||Studio of Sir Joshua Reynolds|||||(British, 1723 - 1792)|||||Venus and Cupid or 'The Wanton Bacchante'|||||Lot 149  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  7,000 - 10,000 GBP|||||Materials: oil on canvas Measurements: 50.16 in. (127.40 cm.) (height) by 39.96 in. (101.50 cm.) (width) Literature: M. Postle, Sir Joshua Reynolds: The Subject Pictures, Cambridge University Press, 1995, p. 200-6.D. Mannings, Sir Joshua Reynolds: A complete catalogue of his paintings, New Haven and London, 2000, I, p. 572, no. 2175; II, p. 617, fig. 1709, as 'An accomplished replica of the prime version [Earl of Upper Ossory].. Although the handling in the present work is very reminiscent of Reynolds, a comparison with the prime original suggests that it is a Studio version'. Provenance: (Possibly) John Rising (1753-1817); his studio sale (a ), Christie's, London, 2 May 1818, lot 100, as 'a charming copy from the admired original picture by Sir Joshua.. ' (56 gns.).Private collection, England.with Anthony Mould, London.Anonymous sale; Sotheby's, London, 25 November 1998, lot 90, as 'Joshua Reynolds'.Anonymous sale; Christie's, New York, 25 May 1999, lot 91, as 'Joshua Reynolds'.
5500570|||||Attributed to  Jean Pillement|||||(French, 1728 - 1808)|||||Women Bathing at a Rocky Pool|||||Lot 175  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  5,000 - 8,000 GBP|||||Materials: oil on canvas Measurements: 15.20 in. (38.60 cm.) (height) by 18.23 in. (46.30 cm.) (width) Provenance: Anonymous sale; Sotheby's, London, 15 April 1999, lot 112.
5500571|||||Hendrik van Limborch|||||(Dutch, 1681 - 1759)|||||The Golden Age|||||Lot 201  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  12,000 - 18,000 GBP|||||Materials: oil on panel Measurements: 24.02 in. (61.00 cm.) (height) by 33.23 in. (84.40 cm.) (width) Literature: G. Jansen, 'Notitie der dagelijxe schilderoeffening', Bulletin van het Rijksmuseum, XXXXV, 1997, pp. 65-6, no. 244. Provenance: The artist's sale (a ), The Hague, 17 September 1759, lot 3, as one of a set with lots 1, 2, and 4, bought after sale by the following,Cornelis van Rykevorsel; his sale (a ), Rietmulder, The Hague, 9 April 1778, lot 16, where offered as one of a set of four with lots 13, 14, and 15.Anonymous sale; Christie's, New York, 26 May 2000, lot 27.
5500572|||||Pierre Nicolas Huilliot|||||(French, 1674 - 1751)|||||Fruit in a gilt tazza with ewers on marble ledges and a monkey smoking a pipe on a draped ledge, with a macaw|||||Lot 205  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  50,000 - 80,000 GBP|||||Materials: oil on canvas Measurements: 78.54 in. (199.50 cm.) (height) by 56.46 in. (143.40 cm.) (width) Markings: signed and dated 'Huillota1743a' (lower left) Literature: M. and F. FarA, La vie silencieuse en France: La Nature Morte au XVIIIe SiA cle, Fribourg, 1976, p. 32, fig. 30. Provenance: Commissioned from the artist by the architect FranAois Debias-Aubry, for Pierre RenA de Brisay, Marquis de Denonville (d. 1746), brigadier of the Royal Army, for 600 livres.Collection of the Marquise de Paris.with Segoura, Paris, where acquired by Dr. Sommer.
5500573|||||Pierre Nicolas Huilliot|||||(French, 1674 - 1751)|||||Roses, peonies and other flowers in an urn, grapes and peaches in a basket on a ledge, with further overflowing fruit|||||Lot 206  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  70,000 - 100,000 GBP|||||Materials: oil on canvas Measurements: 67.87 in. (172.40 cm.) (height) by 44.21 in. (112.30 cm.) (width) Markings: signed and dated 'Huilliota1742' (lower left) Exhibited: Paris, Salon, 25 August-21 September 1742, no. 69, as one of a set of four. Literature: M. and F. FarA, La vie silencieuse en France: La Nature Morte au XVIIIe SiA cle, Fribourg, 1976, p. 34, pl. 34. Provenance: Commissioned from the artist by the architect FranAois Debias-Aubry, for Pierre RenA de Brisay, Marquis de Denonville (d. 1746), brigadier of the Royal Army, for 300 livres.Marquis de Paris. with Segoura, Paris, where acquired by Dr. Sommer.
5500574|||||Alexandre Istrati|||||(Romanian, 1915 - 1991)|||||Abstract Composition|||||Lot 255  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  700 - 1,000 GBP|||||Materials: oil and gouache on paper Measurements: 11.42 in. (29.00 cm.) (height) by 7.68 in. (19.50 cm.) (width) Markings: signed and dated 'A.Istrati 62' (lower right) Provenance: M. et Mme Georges Bernheim.Madame Hubert Bernheim; sold Christie's, Paris, 27 May 2004, lot 132.
5500575|||||Andre Marchand|||||(French, 1907 - 1998)|||||Le Soir Dans Les Avoines Folles, Ile De RA|||||Lot 256  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  1,500 - 2,500 GBP|||||Materials: oil and straw on canvas Measurements: 18.23 in. (46.30 cm.) (height) by 21.77 in. (55.30 cm.) (width) Markings: signed 'AndrA Marchand' (lower right) and signed and titled 'Le soir dans les avoines folles, Ile de RA, AndrA Marchand' (on the reverse) Provenance: M. et Mme Georges Bernheim.Madame Hubert Bernheim; sold Christie's, Paris, 27 May 2004, lot 133.
5500576|||||Henri de Toulouse-Lautrec|||||(French, 1864 - 1901)|||||Le Bon Graveur a Adolphe Albert|||||Lot 257  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||Bought In|||||Estimate:  3,500 - 4,500 GBP|||||Materials: lithograph, on wove paper Measurements: 18.31 in. (46.50 cm.) (height) by 13.39 in. (34.00 cm.) (width) Markings: signed in pencil, stamp numbered a60a, from the edition of one hundred, with the artist's red monogram stamp (L. 1338), with the Goupil & Cie blindstamp (L. 1090) Condition: with wide margins, drum-mounted, irregular staining, framed Literature: Delteil 273; Wittrock 297; Adriani 304. Provenance: Galerie Chappe, Toulouse.Private Collection, France.Anonymous sale; Galerie Koller, ZA14rich, 1 June 2001, lot 68.
5500577|||||Circle of  Philippe Mercier|||||(French, 1689 - 1760)|||||Elegant Figures Resting In a Park Landscape|||||Lot 4  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||$ 17,609 USD 14,229 EUR 11,250 GBP|||||Original Currency of Sale:  11,250 GBP Premium|||||Materials: oil on canvas Measurements: 25.98 in. (66.00 cm.) (height) by 33.07 in. (84.00 cm.) (width) Provenance: Anonymous sale; Christie's, London, 15 December 2000, lot 182.
5500578|||||Follower of  Jean Antoine Watteau|||||(French, 1684 - 1721)|||||L'AccordAe De Village|||||Lot 5  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||$ 31,306 USD 25,297 EUR 20,000 GBP|||||Original Currency of Sale:  20,000 GBP Premium|||||Materials: oil on canvas Measurements: 25.79 in. (65.50 cm.) (height) by 38.58 in. (98.00 cm.) (width) Provenance: with Albrecht Neuhaus, when purchased in 2001 at TEFAF, Maastricht by Dr Sommer.
5500579|||||Follower of  Nicolas Lancret|||||(French, 1690 - 1743)|||||Le Concert Interrompu|||||Lot 6  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||$ 8,217 USD 6,640 EUR 5,250 GBP|||||Original Currency of Sale:  5,250 GBP Premium|||||Materials: oil on canvas Measurements: 16.85 in. (42.80 cm.) (height) by 14.17 in. (36.00 cm.) (width) Provenance: Anonymous sale; Christie's, London, 14 April 1999, lot 265, as 'Follower of Jean-Baptiste Pater'.
5500580|||||Circle of  Robert Griffier|||||(British, 1688 - 1750)|||||A Capriccio of London as a seaport, with the Bank of England, Monument, Westminster Abbey, and Saint Paul's Cathedral|||||Lot 14  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||$ 46,959 USD 37,946 EUR 30,000 GBP|||||Original Currency of Sale:  30,000 GBP Premium|||||Materials: oil on canvas Measurements: 37.52 in. (95.30 cm.) (height) by 63.98 in. (162.50 cm.) (width) Provenance: Anonymous sale [The Property of a Gentleman]; Christie's, London, 13 December 1991, lot 268.
5500581|||||Albert von Keller|||||(Swiss, 1844 - 1920)|||||Standing Female Nude|||||Lot 30  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||$ 5,087 USD 4,110 EUR 3,250 GBP|||||Original Currency of Sale:  3,250 GBP Premium|||||Materials: oil on panel Measurements: 18.23 in. (46.30 cm.) (height) by 8.98 in. (22.80 cm.) (width) Markings: signed 'ALBERT KELLER' (lower left) Provenance: Anonymous sale; SchAninger & Co., Munich, 27 April 1977, lot 143.
5500582|||||Onorio Marinari|||||(Italian, 1627 - 1715)|||||The Mystic Marriage of Saint Catherine|||||Lot 47  - Christie's, London (December 04, 2014)|||||A Townhouse off Grosvenor Square: The Collection of Dr. Peter D. Sommer (Sale 1578)|||||$ 131,641 USD 106,376 EUR 84,100 GBP|||||Original Currency of Sale:  84,100 GBP Premium|||||Materials: oil on canvas Measurements: 49.02 in. (124.50 cm.) (height) by 41.54 in. (105.50 cm.) (width) Description: in a contemporary Florentine carved and giltwood frame Literature: List of Paintings the property of the Revd J. Sanford in the Casino Torrigiani Novr 1833, no. 58; 1834, no. 59.Catalogue of Paintings purchased by the Revd John Sanford during his residence in Italy. 1830 and following years, no. 59.T. Brettell, Catalogue of Paintings, belonging to the Rev. J. Sanford; collected in Italy, from 1815 to 1827. Entrusted to G. Yates and Son, to be partially disposed of by private contract at 209 Regent Street, London, 1839, no. 59.B. Nicolson, 'The Sanford Collection', Burlington Magazine, XCVII, July 1955, p. 213, no. 28.F. Borroni Salvadori, aLae esposizioni daarte a Firenye dal 1674 al 1767a, Mitteilungen des Kunsthistorischen Institutes in Florenz, XVIII, 1974, p. 100, note 464.F. Guidi, aPitture fiorentine del Seicento ritrovatea, Paragone, 297, 1974, pp. 60. and 62, notes 12, 14-15.G. Cantelli, aUna precisazione per Onorio Marinari e il Volterranoa, Antichita viva, XIV, 1975, p. 23.G. Corti, aLa colezione Ughi in Firenze nel 1705a, Paragone, 1980, pp. 71 and 76.P. Bruscoli, aOnorio Marinaria, Il Seicento Fiorentino, III, 1986, p. 113.F. Baldassari, Simone Pignoni (Firenze 1611-1698), Torino, 2008, pp. 193-194, n. 27, as 'Onorio Marinari'.S. Bellesi, aOnorio Marinaria, Dizionario Biografico degli Italiani, LXX, Rome, 2008, p. 386.F. Baldassari, La pittura del Seicento a Firenze. Indice degli artisti e delle loro opere, Turin, 2009, p. 508.S: Benassai, Onorio Marinari. Pittore nella Firenze degli ultimi Medici, Florence, 2011, p. 162, no. 93 (with a poor black and white illustration). Provenance: Lorenzi Gallery, Florence, where acquired in 1833 by,The Rev. John Sanford (1777-1855), Casino Torrigiani, Florence, and Connaught Place, London; his sale, Christie's, London, 9 March 1839, lot 88 (101 gns. to Edwards).Anonymous sale; Sotheby's, London, 9 December 1992, lot 257, as 'Attributed to Simone Pignoni'.
